CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,Cluster_Name,PCA1,PCA2,tSNE1,tSNE2,UMAP1,UMAP2,Anomaly,Anomaly_Score,Is_Anomaly
C10100,1139.782882,1.0,0.0,0.0,0.0,120.612912,0.0,0.0,0.0,0.083333,1,0,1200.0,151.823651,2906.110765,0.0,12,1,Low Engagement,-1.776914023337949,-0.16279893336589688,-18.62483,23.355984,3.403863,3.3796499,1,-0.37299054543268123,False
C10101,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11,6000.0,417.128532,389.138517,0.0,12,1,Low Engagement,0.18882696651410533,-0.5085236938250383,13.503346,13.118866,5.5947843,5.587124,1,-0.39856528025606347,False
C10102,3505.671311,1.0,0.0,0.0,0.0,1713.984305,0.0,0.0,0.0,0.5,6,0,4000.0,0.0,312.343947,0.0,12,2,Cash Advance Users,-1.8195623309041133,1.822900153737533,-22.332296,60.89578,2.2412388,7.07804,1,-0.38999877064262595,False
C10103,4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0,3,7000.0,217.820198,121.781205,1.0,12,1,Low Engagement,-0.9847188705643035,-1.6664277648763026,5.2334676,-82.67258,9.914286,0.34806174,1,-0.44271151664242775,False
C10104,0.0,0.0,0.0,0.0,0.0,89.849004,0.0,0.0,0.0,0.142857,1,0,3000.0,138.021428,312.343947,0.0,7,1,Low Engagement,-2.637006493353257,-0.8712476277395782,-70.717186,-8.637812,3.2318156,-1.7791778,1,-0.46509020757727587,False
C10105,4.875885,0.666667,20.0,20.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0,1,1500.0,26.487919,60.913577,0.0,9,1,Low Engagement,-1.987324423230569,-1.0830123272162846,-64.20675,-14.059253,3.2604954,-0.92477906,1,-0.40463136023642104,False
C10106,23.394411,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,712.149153,54.79166,0.0,12,1,Low Engagement,0.30502991871784657,-2.0941838129561776,-31.378485,-65.56488,8.325782,-0.900372,1,-0.4657028363626873,False
C10107,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0,75,5700.0,9172.788366,2103.796148,0.083333,12,0,Premium Shoppers,4.229993629683112,0.17098946285099856,54.829834,9.808412,8.912943,9.366141,1,-0.5012508335369802,False
C10108,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0,31,4500.0,0.0,312.343947,0.0,12,1,Low Engagement,0.05669368863963386,-2.093398094179568,-34.499832,-64.86176,8.079749,-1.3525393,1,-0.4605038686588328,False
C10109,862.07238,1.0,0.0,0.0,0.0,920.309805,0.0,0.0,0.0,0.083333,1,0,4000.0,2236.890255,214.828158,0.083333,12,1,Low Engagement,-1.479603685256356,0.06960970372114075,-55.16454,35.807262,1.4990112,4.291721,1,-0.3637820703420807,False
C10110,2441.542991,1.0,808.0,808.0,0.0,959.857263,0.25,0.25,0.0,0.333333,6,4,4000.0,532.741699,1026.976,0.0,12,1,Low Engagement,-0.887180249743603,1.1034478200934212,3.284316,28.174013,4.15871,5.9505816,1,-0.39433499861404486,False
C10111,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,1097.78942,176.610605,0.083333,12,1,Low Engagement,0.5706250569453201,-1.5936170934755942,41.6001,-31.39741,10.304795,5.004045,1,-0.3825610333996003,False
C10112,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,40,0,8000.0,1241.538024,1439.230899,0.0,12,2,Cash Advance Users,-1.686595373841284,5.615120099448395,-1.0195588,73.98038,3.6879487,9.75448,1,-0.4687767915728882,False
C10113,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10,2000.0,577.050373,498.365419,0.0,12,1,Low Engagement,-0.3505665975841929,-0.6556349758456104,4.357663,-20.66244,7.5823603,4.750483,1,-0.3756527900688541,False
C10114,6644.201651,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21,64,9000.0,10857.94321,2469.571326,0.083333,12,0,Premium Shoppers,5.00490616091348,5.189707215378962,24.329117,61.39034,5.207943,9.397736,-1,-0.6194625359629599,True
C10115,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34,5500.0,858.976682,108.319927,0.0,12,1,Low Engagement,1.2096930331294453,-1.4097618496984972,37.881935,-11.032074,9.30968,6.549862,1,-0.4168044008902738,False
C10116,3393.351236,1.0,0.0,0.0,0.0,1008.348672,0.0,0.0,0.0,0.083333,2,0,4200.0,0.0,312.343947,0.0,12,1,Low Engagement,-1.59306945110022,0.5165715958082044,-29.872246,34.54087,2.5734084,5.088217,1,-0.3687604165088795,False
C10117,5322.994094,1.0,2812.2,857.12,1955.08,2510.352951,1.0,0.25,1.0,0.333333,8,81,8500.0,1509.423237,1834.031569,0.0,12,0,Premium Shoppers,3.2219517099585464,1.6777444880170684,44.740738,30.340628,6.962511,8.34285,1,-0.515586579969943,False
C10118,6458.56209,1.0,0.0,0.0,0.0,3360.228794,0.0,0.0,0.0,0.25,11,0,7000.0,1277.76778,2760.115734,0.0,12,2,Cash Advance Users,-1.2589964235296252,2.9925362937303843,-1.33158,53.805523,3.8324103,7.614911,1,-0.39838324123713487,False
C10119,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14,5000.0,1884.227778,136.639824,1.0,12,1,Low Engagement,0.9277958152503032,-1.6018525648061104,71.33209,-23.704647,11.104989,8.494669,1,-0.4408797418614483,False
C10120,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25,3000.0,552.432305,207.720441,0.0,12,1,Low Engagement,1.2555878669126355,-1.5081968671581791,35.02386,-2.4716158,8.922448,7.006842,1,-0.3908177517854804,False
C10121,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12,6500.0,1206.81188,99.372848,0.333333,12,1,Low Engagement,0.8244470883792272,-1.3077165124053667,26.419012,-71.298515,9.857161,2.1158438,1,-0.4446740237727235,False
C10122,1785.626943,1.0,0.0,0.0,0.0,576.206382,0.0,0.0,0.0,0.25,10,0,1800.0,687.691735,2439.136113,0.0,12,1,Low Engagement,-1.8159540532528122,1.02581473494897,-37.907818,55.11404,1.5248358,6.6924424,1,-0.37822080360305227,False
C10123,54.933231,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,1969.845566,147.049952,1.0,12,1,Low Engagement,-0.7138975472951069,-1.5104176990441691,5.8503976,-82.56341,9.905383,0.30729115,1,-0.4720552318604514,False
C10124,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4,0,3000.0,932.418855,709.207016,0.0,12,1,Low Engagement,-1.7214253115653166,0.968550221798886,-36.111748,51.641018,1.3755183,6.903692,1,-0.36578675503954233,False
C10125,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85,17000.0,1888.756861,2167.446204,0.0,12,0,Premium Shoppers,6.2379997359131,3.3563932249862156,52.87179,25.294924,8.354344,10.11041,-1,-0.6199851860834789,True
C10126,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8,9000.0,0.0,312.343947,0.0,12,1,Low Engagement,-0.30194461232297215,-0.1338369377951269,-10.789259,13.554819,4.6329226,4.99396,1,-0.3902551999171667,False
C10127,2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0,75,8500.0,3564.977774,630.00413,0.0,12,0,Premium Shoppers,4.816621214059439,-0.6269902472177759,67.425606,11.374706,9.052918,10.817875,1,-0.49518335975643546,False
C10128,2876.396444,1.0,0.0,0.0,0.0,998.84867,0.0,0.0,0.0,0.166667,2,0,3200.0,1065.426905,1412.648089,0.0,12,1,Low Engagement,-1.5854483835423296,0.703880658688105,-39.30241,35.9935,2.0514538,5.054978,1,-0.367650772230754,False
C10130,14224.11541,1.0,0.0,0.0,0.0,4614.427403,0.0,0.0,0.0,0.333333,9,0,19000.0,3066.614272,3406.258999,0.0,12,2,Cash Advance Users,-0.034740701506911054,5.8100219018847605,9.453295,55.804165,4.517287,8.023359,1,-0.5061645290987449,False
C10131,2392.917738,1.0,12462.44,12462.44,0.0,0.0,0.916667,0.916667,0.0,0.0,0,217,2800.0,11628.71557,2000.990921,0.0,12,0,Premium Shoppers,9.504391117272723,0.8983108294579316,75.56603,7.8220243,9.273327,11.013631,-1,-0.6494305127291384,True
C10132,57.453201,0.75,0.0,0.0,0.0,272.713302,0.0,0.0,0.0,0.125,1,0,1200.0,385.853874,84.697292,0.166667,8,1,Low Engagement,-2.199294181573042,-0.6684832434881919,-60.20437,-2.4260325,2.2310896,-1.080817,1,-0.4184875734030785,False
C10133,4245.855092,1.0,1957.3,1077.3,880.0,0.0,0.833333,0.166667,0.583333,0.0,0,19,5000.0,1004.35474,1086.428906,0.0,12,1,Low Engagement,1.1331350152800026,-0.26241768903319507,24.693096,-6.274502,8.350114,6.321026,1,-0.40737955882067,False
C10134,11167.23403,1.0,150.64,150.64,0.0,8362.154254,0.083333,0.083333,0.0,0.5,14,1,17000.0,2606.059389,2894.077159,0.0,12,2,Cash Advance Users,-0.2816114599149542,6.424541883612265,7.313122,60.124985,4.2266636,8.3515215,-1,-0.5501334839385468,True
C10135,69.405545,0.090909,0.0,0.0,0.0,2799.714934,0.0,0.0,0.0,0.083333,3,0,13000.0,0.0,312.343947,0.0,12,1,Low Engagement,-1.7319241524972566,0.37986535436552177,-34.483673,-38.02325,5.3115087,0.26187804,1,-0.46246020901453494,False
C10136,116.654149,0.272727,907.0,907.0,0.0,273.558033,0.25,0.25,0.0,0.083333,1,8,5000.0,0.0,312.343947,0.0,12,1,Low Engagement,-1.1249250135430227,-0.775655993906192,-43.168736,-40.438263,6.2368264,-0.024657333,1,-0.4233070365862845,False
C10137,4637.848144,1.0,1271.12,351.54,919.58,0.0,0.833333,0.25,0.833333,0.0,0,33,5000.0,1906.032044,3572.279251,0.0,12,1,Low Engagement,1.5087755210388964,-0.09606800878171597,46.064034,35.32657,7.957272,9.460887,1,-0.42733377542554446,False
C10138,24.28497,0.636364,250.6,0.0,250.6,0.0,0.583333,0.0,0.5,0.0,0,7,3000.0,319.762903,173.632006,0.0,12,1,Low Engagement,-0.8611267373873696,-1.4229121514052874,-18.936413,-39.095,7.648447,1.4068869,1,-0.37493587714291887,False
C10139,9354.06045,1.0,796.33,796.33,0.0,13748.47131,0.083333,0.083333,0.0,0.666667,16,1,13000.0,10664.65866,2600.875721,0.083333,12,2,Cash Advance Users,0.2808472568562041,8.098693708200013,11.778776,71.4274,4.5327005,9.820556,-1,-0.5844688133638586,True
C10140,231.108995,1.0,440.0,0.0,440.0,0.0,0.916667,0.0,0.916667,0.0,0,22,4000.0,554.116542,185.091037,0.0,12,1,Low Engagement,0.311377958555232,-1.4530576449206196,31.049215,-35.28152,9.896574,4.841739,1,-0.3836355545685479,False
C10141,1562.633343,1.0,1330.62,1169.63,160.99,0.0,0.5,0.166667,0.25,0.0,0,8,2000.0,1020.783647,709.610053,0.0,12,1,Low Engagement,-0.22054800679391762,-0.680455411243515,8.423145,-8.836612,7.2005043,4.821195,1,-0.3816910458477604,False
C10142,2494.868559,1.0,5491.79,1390.5,4101.29,0.0,1.0,0.5,1.0,0.0,0,52,17000.0,1015.311953,615.92402,0.0,12,0,Premium Shoppers,4.949365990307994,-0.15504531082002113,57.774067,24.569464,8.579208,9.912109,1,-0.4959742598431027,False
C10143,706.132889,1.0,897.86,714.52,183.34,586.268966,0.916667,0.333333,0.916667,0.25,3,18,1200.0,972.358048,184.524376,0.0,12,1,Low Engagement,0.47970353842744773,-0.6342766320235926,26.09132,28.093893,7.284578,6.5603466,1,-0.4198791911655861,False
C10144,19043.13856,1.0,22009.92,9449.07,12560.85,0.0,1.0,0.75,1.0,0.0,0,216,18000.0,23018.57583,18621.01331,0.0,12,0,Premium Shoppers,19.16800272923113,6.659170894124889,71.50345,15.649808,9.010661,11.211458,-1,-0.7519360134235308,True
C10145,2235.103331,1.0,720.6,720.6,0.0,723.308724,1.0,1.0,0.0,0.083333,1,12,2500.0,1061.292471,689.118919,0.0,12,1,Low Engagement,0.6346690501439232,-0.3269408940044897,19.502066,14.367021,7.382928,8.001605,1,-0.4385122128534373,False
C10146,947.13081,1.0,197.06,148.66,48.4,0.0,0.333333,0.25,0.166667,0.0,0,5,1000.0,492.200419,509.384182,0.0,12,1,Low Engagement,-0.9921226961846943,-0.8694787193435737,-7.104684,-3.8878782,5.6809893,3.8524516,1,-0.3691105173788805,False
C10147,764.042156,0.818182,0.0,0.0,0.0,1307.102516,0.0,0.0,0.0,0.166667,3,0,7500.0,1566.806897,172.959728,0.0,12,1,Low Engagement,-1.528603803820408,0.5551974350307048,-23.937696,26.771204,3.1433284,5.1822658,1,-0.37728240565802473,False
C10148,5347.814547,1.0,0.0,0.0,0.0,4002.353384,0.0,0.0,0.0,0.5,9,0,7000.0,0.0,312.343947,0.0,12,2,Cash Advance Users,-1.6008430838048544,3.040117827858708,-5.053576,56.410217,3.3421445,7.870155,1,-0.414223263221788,False
C10149,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.666667,0.416667,0.583333,0.0,0,13,21500.0,3219.621433,3068.125648,0.0,12,0,Premium Shoppers,2.716754251679086,2.4710096553230327,10.431024,51.183197,4.9005632,7.6052933,1,-0.5058323608339349,False
C10150,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,1.0,0.0,0,97,6500.0,4416.41268,546.439139,0.0,12,0,Premium Shoppers,5.661005334557367,-0.5582664072339031,56.790966,9.0995865,9.15546,9.902837,1,-0.49602736297635863,False
C10151,3057.400553,1.0,1025.0,1025.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,7500.0,698.854095,819.682666,0.0,12,1,Low Engagement,-0.6855140193457673,0.2620958353063724,-12.432422,18.94526,4.3644195,5.0855246,1,-0.4001674854657745,False
C10152,19.354559,0.909091,689.7,0.0,689.7,0.0,0.833333,0.0,0.833333,0.0,0,10,10000.0,746.691026,312.343947,0.0,12,1,Low Engagement,0.4536909174172004,-1.0394075772975915,25.042603,-12.578065,8.671182,5.626221,1,-0.39717927971630645,False
C10153,264.811595,1.0,28.65,28.65,0.0,384.26178,0.083333,0.083333,0.0,0.083333,1,1,9000.0,1235.630069,194.324456,0.083333,12,1,Low Engagement,-1.1282978963820853,0.03425649929715835,-22.031225,13.428459,3.683471,4.668429,1,-0.37974275692480924,False
C10154,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.5,0.25,0.416667,0.0,0,9,1500.0,1955.198953,992.652486,0.0,12,1,Low Engagement,-0.06473964086849363,-0.8871916102251384,10.901166,-11.334909,7.5512595,4.704219,1,-0.39481028497835896,False
C10155,906.573724,1.0,1039.2,80.0,959.2,103.102091,0.833333,0.083333,0.833333,0.083333,1,11,13500.0,1855.235407,468.196732,0.083333,12,1,Low Engagement,1.1282761300680408,-0.27077147943231256,27.427986,-11.314558,8.766372,5.9843774,1,-0.4219892209113729,False
C10156,7679.62904,1.0,4059.93,0.0,4059.93,555.469352,0.583333,0.0,0.5,0.166667,7,14,7000.0,3685.61062,12854.9397,0.0,12,0,Premium Shoppers,2.7179873005115067,2.636417673341261,63.600742,24.011055,8.186236,10.075081,-1,-0.5500782575133121,True
C10157,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0,31,6500.0,2254.26002,329.29648,0.0,12,0,Premium Shoppers,3.44356109375133,-0.838784697100782,49.946686,9.336854,9.044314,8.9540415,1,-0.44279813869249574,False
C10158,49.206256,1.0,870.24,0.0,870.24,0.0,1.0,0.0,1.0,0.0,0,24,8000.0,835.839952,193.011166,1.0,12,1,Low Engagement,1.411131737827717,-1.93082451226516,50.182888,-47.280495,12.004891,4.5096455,1,-0.4318864160215974,False
C10159,13673.07961,1.0,9792.23,3959.81,5832.42,2444.445738,1.0,0.75,1.0,0.75,26,216,20000.0,11717.30794,6042.391629,0.0,12,0,Premium Shoppers,11.09394161128046,7.280958842785086,68.51215,17.075933,8.927206,11.066893,-1,-0.7449371952103352,True
C10160,106.455975,0.636364,2463.12,789.53,1673.59,0.0,1.0,0.5,1.0,0.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,0,Premium Shoppers,2.5994767138278214,-2.006381488354166,55.71453,-37.43554,10.352358,7.281023,1,-0.4864931837454031,False
C10161,119.760904,0.363636,1859.34,0.0,1859.34,0.0,0.333333,0.0,0.25,0.0,0,4,20000.0,3104.275623,288.903628,0.25,12,1,Low Engagement,0.8561840450820126,-0.12059140058860617,-30.87417,-34.91891,5.9334197,0.9488175,1,-0.5113434517053081,False
C10162,5837.105453,1.0,3488.49,3262.25,226.24,3303.1523,1.0,1.0,0.5,0.75,15,46,7900.0,0.0,312.343947,0.0,12,2,Cash Advance Users,2.6228147655691028,3.340262712565761,29.556952,50.648277,6.050669,8.731683,-1,-0.5552329395748704,True
C10163,1734.510004,1.0,0.0,0.0,0.0,66.275851,0.0,0.0,0.0,0.166667,2,0,1800.0,363.474455,2827.997525,0.0,12,1,Low Engagement,-1.7388863646007024,0.235847468626918,-18.683598,24.039984,3.2890534,3.4153974,1,-0.37523306909570936,False
C10164,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,1.0,0.666667,0.0,0,77,11000.0,14373.3929,1058.128452,0.25,12,0,Premium Shoppers,7.0306223567113015,0.8696517145717284,60.635933,11.454926,9.108207,10.302386,-1,-0.5779724174237686,True
C10165,1046.37041,1.0,295.0,295.0,0.0,93.579809,0.083333,0.083333,0.0,0.083333,1,2,1200.0,439.407082,362.838185,0.0,12,1,Low Engagement,-1.5249217862111977,-0.3753743875004304,-61.58719,20.283937,1.4643567,3.3963504,1,-0.3651738334450017,False
C10166,2737.367678,1.0,0.0,0.0,0.0,429.691164,0.0,0.0,0.0,0.416667,5,0,3000.0,778.827993,721.798576,0.0,12,2,Cash Advance Users,-1.7746489491296653,1.1960124623341861,-35.376682,53.300232,1.4740589,7.210142,1,-0.3673365733165563,False
C10167,4014.818167,1.0,0.0,0.0,0.0,988.356213,0.0,0.0,0.0,0.083333,1,0,8500.0,1009.185035,1177.149934,0.0,12,1,Low Engagement,-1.1886210641317905,1.0049449390947887,-16.541912,32.699074,3.636061,6.022743,1,-0.37662000363846876,False
C10168,871.568977,1.0,648.22,115.0,533.22,0.0,1.0,0.083333,1.0,0.0,0,27,1200.0,1110.886425,208.298424,0.0,12,1,Low Engagement,0.6153929409289389,-1.5411445445248706,30.982262,-29.652348,9.692971,5.155005,1,-0.37519905509089174,False
C10169,1610.040203,1.0,557.19,525.64,31.55,0.0,0.25,0.083333,0.166667,0.0,0,5,4000.0,422.711848,616.005839,0.0,12,1,Low Engagement,-0.8779633642333597,-0.47181467562924606,-6.2714353,-9.451878,6.1514163,3.8152492,1,-0.3762636107736233,False
C10170,114.593817,1.0,469.98,0.0,469.98,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,367.109312,86.102479,0.5,6,1,Low Engagement,-0.2524697158863824,-1.99079535544837,-3.3779433,-58.016567,12.1521015,-0.84081733,1,-0.47611657327586077,False
C10171,5800.587339,1.0,0.0,0.0,0.0,369.950794,0.0,0.0,0.0,0.083333,1,0,6500.0,1346.365584,1972.526015,0.0,12,1,Low Engagement,-1.1584864231367191,1.178645589489435,-9.79508,36.15489,3.6630635,6.253491,1,-0.3799801973807921,False
C10172,823.103926,0.363636,131.64,0.0,131.64,0.0,1.0,0.0,1.0,0.0,0,12,8000.0,2916.071564,243.199498,0.0,12,1,Low Engagement,0.2614881802102184,-1.2840061122067643,-28.871975,-68.648,8.318559,-0.86633754,1,-0.4421876812694017,False
C10173,595.677343,1.0,5078.14,4330.53,747.61,1424.442602,0.916667,0.666667,0.75,0.083333,1,42,15000.0,4756.654374,241.894073,0.916667,12,0,Premium Shoppers,4.480921160364476,-0.08188305219018177,81.12966,-9.043018,10.590907,9.6774235,-1,-0.5347173267377539,True
C10174,1128.124563,1.0,924.6,0.0,924.6,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,1202.711782,1747.037345,0.0,12,1,Low Engagement,0.5234889542493092,-1.3748426692747442,29.847103,-26.06263,9.827896,5.3528943,1,-0.3872217680964438,False
C10175,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.666667,0.416667,0.333333,0.0,0,17,4000.0,1795.012223,167.219681,0.0,12,1,Low Engagement,0.8000421807650812,-0.8838768878878668,17.506851,-1.1571474,7.895369,6.3633904,1,-0.39873333196952465,False
C10176,840.804076,0.666667,0.0,0.0,0.0,3671.777443,0.0,0.0,0.0,0.222222,5,0,4000.0,3621.266477,193.171404,0.0,9,1,Low Engagement,-1.862296792462694,1.1888645844139007,-49.56481,8.570765,2.1493177,-0.18498279,1,-0.4297305558858846,False
C10177,975.942008,1.0,10221.35,7141.38,3079.97,1620.685551,1.0,1.0,0.833333,0.583333,18,130,10500.0,10693.49585,347.641073,0.75,12,0,Premium Shoppers,8.650291493881365,2.493523624000447,62.60692,11.752646,9.173162,10.953122,-1,-0.6632061892918638,True
C10178,23.111088,0.363636,300.0,0.0,300.0,0.0,0.25,0.0,0.166667,0.0,0,3,12500.0,291.948834,43.452683,0.181818,12,1,Low Engagement,-0.9026916421094532,-0.7710122258188131,-34.405556,-34.438126,5.7221656,0.5774615,1,-0.4455953757262928,False
C10179,2187.732265,0.857143,0.0,0.0,0.0,3905.326256,0.0,0.0,0.0,0.285714,9,0,3000.0,1423.788603,461.365626,0.2,7,2,Cash Advance Users,-2.0427253430464245,1.6239410089913122,-50.53668,3.6023018,1.6242126,-0.4647496,1,-0.4627203923896391,False
C10180,11972.01104,1.0,5715.0,4685.54,1029.46,1626.351366,1.0,1.0,1.0,0.166667,3,90,14000.0,4639.513745,3192.306018,0.0,12,0,Premium Shoppers,6.206030703906674,3.012316779112776,57.049576,20.586245,8.434697,10.228704,-1,-0.6010029561946462,True
C10181,1608.451822,1.0,0.0,0.0,0.0,205.737165,0.0,0.0,0.0,0.166667,2,0,1800.0,470.565984,408.799147,0.0,12,1,Low Engagement,-1.8023225479802738,0.07474655979608262,-61.094856,52.909008,0.043715287,4.9832344,1,-0.3621607687538816,False
C10182,1872.926275,1.0,766.61,766.61,0.0,1017.120578,0.833333,0.833333,0.0,0.25,5,12,2300.0,0.0,312.343947,0.0,12,1,Low Engagement,0.11275368954384159,0.22966391913489564,12.145465,19.354824,5.7548623,6.2177296,1,-0.43885882153338585,False
C10183,2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,3000.0,2431.578544,1739.74883,0.0,12,2,Cash Advance Users,-1.733052669427566,2.645082437453384,-20.31406,69.728035,2.1284022,8.296019,1,-0.39486345236836007,False
C10184,336.799916,1.0,3535.8,1614.7,1921.1,0.0,1.0,0.416667,0.916667,0.0,0,44,20000.0,2814.231227,186.230835,1.0,12,0,Premium Shoppers,4.215838619650316,-0.8317926383071788,83.31102,-9.641668,10.81465,9.454391,1,-0.49997731829875647,False
C10185,36.236312,0.454545,256.11,0.0,256.11,0.0,0.416667,0.0,0.416667,0.0,0,5,5300.0,831.375322,189.036967,0.166667,12,1,Low Engagement,-0.9156937599536453,-1.314264547751607,-20.822315,-42.557476,7.8560705,1.0720437,1,-0.3909939906816891,False
C10186,903.29781,1.0,2697.48,150.5,2546.98,0.0,1.0,0.333333,1.0,0.0,0,39,2500.0,1686.196344,303.361632,0.0,12,0,Premium Shoppers,2.3356572243107916,-1.4203133230702698,45.80875,-15.8245535,10.061158,6.7598467,1,-0.4215302580505494,False
C10187,0.0,0.0,23.0,0.0,23.0,0.0,0.083333,0.0,0.083333,0.0,0,1,5000.0,0.0,312.343947,0.0,12,1,Low Engagement,-2.0060379766279754,-1.2368257587352927,-42.176765,-55.261433,6.4454923,-1.2086359,1,-0.43578960865687777,False
C10188,2881.253586,1.0,117.0,0.0,117.0,17661.49486,0.25,0.0,0.166667,0.75,28,3,4500.0,17301.83238,931.618475,0.166667,12,2,Cash Advance Users,-0.14721982745622939,8.242424764289147,12.987898,73.35269,4.4801426,9.896317,-1,-0.5661139718150996,True
C10189,5.465999,0.090909,196.81,173.0,23.81,0.0,0.083333,0.083333,0.083333,0.0,0,3,12000.0,0.0,312.343947,0.0,12,1,Low Engagement,-1.3682517245683725,-0.7245328889534896,-34.87106,-37.168037,5.5291142,0.30361757,1,-0.452121583059544,False
C10190,117.442684,1.0,653.73,493.0,160.73,0.0,0.666667,0.416667,0.416667,0.0,0,15,10000.0,441.588141,136.827952,0.0,12,1,Low Engagement,0.4395422237531923,-0.7438917361254219,4.1603866,-10.762202,5.1852183,4.8789415,1,-0.3975878672507571,False
C10191,168.522709,0.818182,2009.05,0.0,2009.05,0.0,0.833333,0.0,0.75,0.0,0,22,1200.0,2612.760497,197.638558,0.142857,12,1,Low Engagement,1.0117504000177777,-1.5477298020486006,45.875526,-29.567118,10.621121,5.6735797,1,-0.4437796240405116,False
C10192,1706.014379,1.0,147.78,0.0,147.78,1657.090283,0.166667,0.0,0.166667,0.25,4,2,6000.0,1186.062765,374.595505,0.0,12,1,Low Engagement,-1.1913368227308674,0.8806503355581671,-24.765577,35.352966,2.480842,5.8814178,1,-0.3825822780243772,False
C10193,874.583247,1.0,516.54,159.07,357.47,0.0,1.0,0.333333,0.916667,0.0,0,30,900.0,579.749308,693.894717,0.0,12,1,Low Engagement,0.7171048062028994,-1.549670697843388,34.352707,-8.1152725,9.25883,6.2915072,1,-0.3871443045454625,False
